"Rural/Urban:- 1=Rural, 2=Urban",,,,,,,,,,,
"School Category : - Primary (1), Primary with Upper Primary (2), Primary with Upper primary and secondary/higher secondary (3), Upper primary only (4), Upper primary with secondary/higher secondary (5)",,,,,,,,,,,
,,,,,,,,,,,
"Management :- Department of Education (1), Tribal/Social Welfare Department (2), Local Body (3), Pvt. Aided (4), Pvt. Unaided (5), Others (6)",,,,,,,,,,,
,,,,,,,,,,,
School Code,State Name,District Name,Block Name,Village Name,School Name,Rural/Urban,School Category,School Management,Total Enrolment,Total Classroom,Student Classroom Ratio
28211800412,Andhra Pradesh                     ,KURNOOL,KALLUR,KALLUR,1318069 - M.P.P.S,1,1,3,72,1,72
28211890431,Andhra Pradesh                     ,KURNOOL,KALLUR,KALLUR,1318302 - M.P.U.P.School,2,2,3,236,5,47
28211890451,Andhra Pradesh                     ,KURNOOL,KALLUR,KALLUR,1318604 - Z.P.High School,2,5,3,453,9,50
28211890452,Andhra Pradesh                     ,KURNOOL,KALLUR,KALLUR,1318605 - Z.P.High School,2,5,3,178,4,45
28211890453,Andhra Pradesh                     ,KURNOOL,KALLUR,KALLUR,1318609 - APSW RES SCHOOL,2,5,2,232,4,58
28211890497,Andhra Pradesh                     ,KURNOOL,KALLUR,KALLUR,1318637 - ZPHS,2,5,3,297,3,99
28211801901,Andhra Pradesh                     ,KURNOOL,KALLUR,KONGANAPADU,1318312 - M.P.U.P.School,1,2,3,350,6,58
28211800601,Andhra Pradesh                     ,KURNOOL,KALLUR,LAXMIPURAM,1318026 - M.P.Primary School,1,1,3,173,4,43
28211800603,Andhra Pradesh                     ,KURNOOL,KALLUR,LAXMIPURAM,1318304 - M.P.U.P.School,1,2,3,126,3,42
28211800604,Andhra Pradesh                     ,KURNOOL,KALLUR,LAXMIPURAM,1318606 - Z.P.High School,1,5,3,212,5,42
28211800103,Andhra Pradesh                     ,KURNOOL,KALLUR,PARLA,1318601 - Z.P.High School,1,5,3,426,9,47
28211801002,Andhra Pradesh                     ,KURNOOL,KALLUR,PEDDA TEKUR,1318307 - M.P.U.P.School,1,1,3,213,5,43
28211800301,Andhra Pradesh                     ,KURNOOL,KALLUR,PEDDAPADU,1318005 - M.P.Primary School,1,1,3,322,7,46
28211800302,Andhra Pradesh                     ,KURNOOL,KALLUR,PEDDAPADU,1318006 - M.P.Primary School,1,1,3,142,2,71
28211800304,Andhra Pradesh                     ,KURNOOL,KALLUR,PEDDAPADU,1318603 - Z.P.High School,1,5,3,375,5,75
28211800305,Andhra Pradesh                     ,KURNOOL,KALLUR,PEDDAPADU,1318608 - Govt.High School(Girls),1,5,1,225,5,45
28211801601,Andhra Pradesh                     ,KURNOOL,KALLUR,PUSULUR,1318310 - M.P.U.P.School,1,2,3,243,3,81
28211802001,Andhra Pradesh                     ,KURNOOL,KALLUR,ULINDAKONDA,1318039 - M.P.Primary School,1,1,3,202,5,40
28211802003,Andhra Pradesh                     ,KURNOOL,KALLUR,ULINDAKONDA,1318041 - M.P.Primary School,1,1,3,104,2,52
28211900501,Andhra Pradesh                     ,KURNOOL,KODUMUR,AMADAGUNTLA,1319021 - M.P.Primary School,1,1,3,242,4,61
28211900502,Andhra Pradesh                     ,KURNOOL,KODUMUR,AMADAGUNTLA,1319022 - M.P.Primary School,1,1,3,90,2,45
28211900503,Andhra Pradesh                     ,KURNOOL,KODUMUR,AMADAGUNTLA,1319605 - Z.P.High School,1,5,3,282,6,47
28211900601,Andhra Pradesh                     ,KURNOOL,KODUMUR,ANUGONDA,1319304 - M.P.U.P.School,1,2,3,302,4,76
28211900901,Andhra Pradesh                     ,KURNOOL,KODUMUR,GORANTLA,1319031 - M.P.Primary School,1,1,3,87,2,44
28211900902,Andhra Pradesh                     ,KURNOOL,KODUMUR,GORANTLA,1319032 - M.P.Primary School,1,1,3,276,5,55
28211900301,Andhra Pradesh                     ,KURNOOL,KODUMUR,KODUMUR,1319010 - M.P.Primary School,1,1,3,313,5,63
28211900302,Andhra Pradesh                     ,KURNOOL,KODUMUR,KODUMUR,1319011 - M.P.Primary School,1,1,3,182,3,61
28211900303,Andhra Pradesh                     ,KURNOOL,KODUMUR,KODUMUR,1319013 - M.P.Primary School,1,1,3,50,1,50
28211900305,Andhra Pradesh                     ,KURNOOL,KODUMUR,KODUMUR,1319015 - M.P.Primary School,1,1,3,71,1,71
28211900312,Andhra Pradesh                     ,KURNOOL,KODUMUR,KODUMUR,1319303 - M.P.U.P.School,1,2,3,222,5,44
28211900323,Andhra Pradesh                     ,KURNOOL,KODUMUR,KODUMUR,1319602 - Z.P.High School,1,5,3,539,10,54
28211900324,Andhra Pradesh                     ,KURNOOL,KODUMUR,KODUMUR,1319603 - Z.P.High School(Girls),1,5,3,611,10,61
28211900701,Andhra Pradesh                     ,KURNOOL,KODUMUR,LADDAGIRI,1319023 - M.P.Primary School,1,1,3,172,4,43
28211900702,Andhra Pradesh                     ,KURNOOL,KODUMUR,LADDAGIRI,1319024 - M.P.Primary School,1,1,3,186,4,47
28211900704,Andhra Pradesh                     ,KURNOOL,KODUMUR,LADDAGIRI,1319027 - M.P.Primary School,1,1,3,162,4,41
28211900707,Andhra Pradesh                     ,KURNOOL,KODUMUR,LADDAGIRI,1319606 - Z.P.High School,1,5,3,596,12,50
28211900101,Andhra Pradesh                     ,KURNOOL,KODUMUR,PULAKURTHY,1319001 - M.P.Primary School,1,1,3,277,5,55
28211900102,Andhra Pradesh                     ,KURNOOL,KODUMUR,PULAKURTHY,1319002 - M.P.Primary School,1,1,3,221,4,55
28211900104,Andhra Pradesh                     ,KURNOOL,KODUMUR,PULAKURTHY,1319005 - M.P.Primary School,1,1,3,119,2,60
28211900105,Andhra Pradesh                     ,KURNOOL,KODUMUR,PULAKURTHY,1319317 - M P U P SCHOOL,1,2,3,139,3,46
28211900402,Andhra Pradesh                     ,KURNOOL,KODUMUR,PYALAKURTHY,1319018 - M.P.Primary School,1,1,3,122,2,61
28211900403,Andhra Pradesh                     ,KURNOOL,KODUMUR,PYALAKURTHY,1319019 - M.P.Primary School,1,1,3,42,1,42
28211900801,Andhra Pradesh                     ,KURNOOL,KODUMUR,YERRADODDI,1319029 - M.P.Primary School,1,1,3,122,3,41
28211900802,Andhra Pradesh                     ,KURNOOL,KODUMUR,YERRADODDI,1319030 - M.P.Primary School,1,1,3,85,2,43
28214301501,Andhra Pradesh                     ,KURNOOL,KOILAKUNTLA,BHEEMUNIPADU,1343019 - M.P.Primary School,1,1,3,133,3,44
28214301419,Andhra Pradesh                     ,KURNOOL,KOILAKUNTLA,KOILKUNTLA,1343602 - Z.P.High School(Girls),1,5,3,242,6,40
28214301420,Andhra Pradesh                     ,KURNOOL,KOILAKUNTLA,KOILKUNTLA,1343603 - Z.P.High School,1,5,3,129,3,43
28214300503,Andhra Pradesh                     ,KURNOOL,KOILAKUNTLA,REVANUR,1343601 - Z.P.High School,1,5,3,221,5,44
28214600202,Andhra Pradesh                     ,KURNOOL,KOLIMIGUNDLA,BELUM,1346301 - M.P.U.P.School,1,2,3,207,4,52
28214600903,Andhra Pradesh                     ,KURNOOL,KOLIMIGUNDLA,ITIKALA,1346022 - M.P.Primary School,1,1,3,101,2,51
28214600904,Andhra Pradesh                     ,KURNOOL,KOLIMIGUNDLA,ITIKALA,1346302 - M.P.U.P.School,1,2,3,198,2,99
28214600701,Andhra Pradesh                     ,KURNOOL,KOLIMIGUNDLA,KALVATALA,1346015 - M.P.Primary School,1,1,3,82,2,41
28214600801,Andhra Pradesh                     ,KURNOOL,KOLIMIGUNDLA,KOLIMIGUNDLA,1346017 - M.P.Primary School,1,1,3,83,1,83
28214600805,Andhra Pradesh                     ,KURNOOL,KOLIMIGUNDLA,KOLIMIGUNDLA,1346603 - Z.P.High School,1,5,3,429,7,61
28214600501,Andhra Pradesh                     ,KURNOOL,KOLIMIGUNDLA,KOTAPADU,1346308 - M P U P SCHOOL,1,2,3,128,3,43
28214600101,Andhra Pradesh                     ,KURNOOL,KOLIMIGUNDLA,PETNIKOTA,1346001 - M.P.Primary School,1,1,3,103,2,52
28214600105,Andhra Pradesh                     ,KURNOOL,KOLIMIGUNDLA,PETNIKOTA,1346005 - M.P.Primary School,1,1,3,46,1,46
28214601011,Andhra Pradesh                     ,KURNOOL,KOLIMIGUNDLA,THUMMALAPENTA,1346304 - M.P.U.P.School,1,1,3,136,3,45
28214601012,Andhra Pradesh                     ,KURNOOL,KOLIMIGUNDLA,THUMMALAPENTA,1346604 - Z.P.High School,1,5,3,328,7,47
28210200601,Andhra Pradesh                     ,KURNOOL,KOSIGI,AGASANUR,1302003 - M.P.Primary School,1,1,3,220,2,110
28210200201,Andhra Pradesh                     ,KURNOOL,KOSIGI,ARLABANDA,1302301 - M.P.U.P.School,1,2,3,278,4,70
28210201901,Andhra Pradesh                     ,KURNOOL,KOSIGI,BELAGALLU,1302016 - M.P.Primary School,1,1,3,108,2,54
28210201802,Andhra Pradesh                     ,KURNOOL,KOSIGI,BOMPALLE,1302311 - MPUP SCHOOL,1,2,3,276,3,92
28210202201,Andhra Pradesh                     ,KURNOOL,KOSIGI,CHINTAKUNTA,1302018 - M.P.Primary School,1,1,3,209,2,105
28210201101,Andhra Pradesh                     ,KURNOOL,KOSIGI,CHIRTHANAKAL,1302306 - MPUP SCHOOL,1,2,3,156,3,52
28210201401,Andhra Pradesh                     ,KURNOOL,KOSIGI,DUDDI,1302010 - M.P.Primary School,1,1,3,197,2,99
28210201402,Andhra Pradesh                     ,KURNOOL,KOSIGI,DUDDI,1302308 - MPUP SCHOOL,1,2,3,267,3,89
28210202801,Andhra Pradesh                     ,KURNOOL,KOSIGI,GOWDEGALLU,1302030 - M.P.Primary School,1,1,3,83,2,42
28210200901,Andhra Pradesh                     ,KURNOOL,KOSIGI,IRANGAL,"1302032 - MPE SCHOOL, IRNAGAL",1,1,3,126,3,42
28210201001,Andhra Pradesh                     ,KURNOOL,KOSIGI,JAMPAPURAM,1302007 - M.P.Primary School,1,1,3,250,5,50
28210201002,Andhra Pradesh                     ,KURNOOL,KOSIGI,JAMPAPURAM,1302601 - Z.P.High School,1,5,3,169,4,42
28210200101,Andhra Pradesh                     ,KURNOOL,KOSIGI,KADIDODDI,1302001 - M.P.Primary School,1,1,3,104,2,52
28210201201,Andhra Pradesh                     ,KURNOOL,KOSIGI,KAMANDODDI,1302009 - M.P.Primary School,1,1,3,165,2,83
28210200301,Andhra Pradesh                     ,KURNOOL,KOSIGI,KANDUKUR,"1302031 -M.P.E.SCHOOL,KANDUKUR(V)",1,1,3,223,2,112
28210200302,Andhra Pradesh                     ,KURNOOL,KOSIGI,KANDUKUR,"1302604 - Z.P.H.S, KANDUKUR(V)",1,5,3,94,2,47
28210202401,Andhra Pradesh                     ,KURNOOL,KOSIGI,KOSIGI,1302019 - M.P.Primary School,1,1,3,227,2,114
28210202402,Andhra Pradesh                     ,KURNOOL,KOSIGI,KOSIGI,1302020 - M.P.Primary School,1,1,3,275,2,138
28210202403,Andhra Pradesh                     ,KURNOOL,KOSIGI,KOSIGI,1302021 - M.P.Primary School,1,1,3,599,2,300
28210202406,Andhra Pradesh                     ,KURNOOL,KOSIGI,KOSIGI,1302025 - M.P.Primary School,1,1,3,250,3,83
28210202408,Andhra Pradesh                     ,KURNOOL,KOSIGI,KOSIGI,1302033 - MPE SCHOOL (GIRLS),1,1,3,190,4,48
28210202409,Andhra Pradesh                     ,KURNOOL,KOSIGI,KOSIGI,1302034 - MPE SCHOOL (SOCIAL WELFA,1,1,3,274,5,55
28210202410,Andhra Pradesh                     ,KURNOOL,KOSIGI,KOSIGI,1302602 - Z.P.High School (BOYS),1,5,3,649,11,59
28210202411,Andhra Pradesh                     ,KURNOOL,KOSIGI,KOSIGI,1302603 - ZILLA PARISHAD HIGH SCHOO,1,5,3,282,6,47
28210200401,Andhra Pradesh                     ,KURNOOL,KOSIGI,MOOGALADODDI,1302002 - M.P.Primary School,1,1,3,164,2,82
28210202501,Andhra Pradesh                     ,KURNOOL,KOSIGI,NELAKOSIGI,1302028 - M.P.Primary School,1,1,3,121,2,61
28210202001,Andhra Pradesh                     ,KURNOOL,KOSIGI,PALLIPADU,1302307 - MPUP SCHOOL,1,2,3,293,6,49
28210201601,Andhra Pradesh                     ,KURNOOL,KOSIGI,SAJJALAGUDDAM,1302012 - M.P.Primary School,1,1,3,166,3,55
28210200702,Andhra Pradesh                     ,KURNOOL,KOSIGI,SATHANUR,1302303 - M.P.U.P.School,1,2,3,379,5,76
28210200801,Andhra Pradesh                     ,KURNOOL,KOSIGI,THUMBIGANUR,1302005 - M.P.Primary School,1,1,3,82,1,82
28210202601,Andhra Pradesh                     ,KURNOOL,KOSIGI,VANDAGALLU,1302305 - M.P.U.P.School,1,2,3,332,4,83
28210202701,Andhra Pradesh                     ,KURNOOL,KOSIGI,ZUMALADINNE,1302309 - MPUP SCHOOL,1,2,3,226,2,113
28211001505,Andhra Pradesh                     ,KURNOOL,KOTAPALLI,DUDYALA,1310604 - Z.P.High School,1,5,3,162,4,41
28211000604,Andhra Pradesh                     ,KURNOOL,KOTAPALLI,GUMMADAPURAM,1310010 - M.P.Primary School,1,1,3,45,1,45
28211000904,Andhra Pradesh                     ,KURNOOL,KOTAPALLI,GUVVLAKUNTA,1310030 - Govt.ST ASHRAM School,1,1,2,173,4,43
28211000703,Andhra Pradesh                     ,KURNOOL,KOTAPALLI,SIVAPURAM,1310302 - M.P.U.P.School,1,2,3,208,5,42
28210103301,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,BADINEHAL,1301039 - M.P.Primary School,1,1,3,318,7,45
28210103302,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,BADINEHAL,1301040 - M.P.Primary School,1,1,3,240,5,48
28210102901,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,BAPURAM,1301305 - M.P.U.P.School,1,2,3,288,6,48
28210101401,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,CHIRTAPALLE,1301017 - M.P.Primary School,1,1,3,197,3,66
28210101002,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,CHUDI,1301301 - M.P.U.P.School,1,2,3,255,4,64
28210102201,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,DOMBALADINNE,1301024 - M.P.Primary School,1,1,3,94,2,47
28210100301,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,GOTHULADODDI,1301005 - M.P.Primary School,1,1,3,221,3,74
28210100601,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,GUDIKAMBALI,1301007 - M.P.Primary School,1,1,3,86,2,43
28210100602,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,GUDIKAMBALI,1301008 - M.P.Primary School,1,1,3,141,3,47
28210100701,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,GURRALADODDI,1301603 - Z.P.High School,1,5,3,531,7,76
28210100901,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,HALVI,1301011 - M.P.Primary School,1,1,3,172,4,43
28210100903,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,HALVI,1301602 - Z.P.High School,1,5,3,320,6,53
28210102501,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,KAMAVARAM,1301029 - M.P.Primary School,1,1,3,179,2,90
28210102502,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,KAMAVARAM,1301030 - M.P.Primary School,1,1,3,81,2,41
28210101201,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,KARANI,1301015 - M.P.Primary School,1,1,3,102,2,51
28210101801,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,KATRIKI,1301311 - M P U P SCHOOL,1,2,3,254,6,42
28210102701,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,KOWTHALAM,1301031 - M.P.Primary School,1,1,3,334,6,56
28210102702,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,KOWTHALAM,1301032 - M.P.Primary School,1,1,3,354,7,51
28210102704,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,KOWTHALAM,1301034 - M.P.Primary School,1,1,3,66,1,66
28210102705,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,KOWTHALAM,1301035 - M.P.Primary School,1,1,3,141,3,47
28210100202,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,KUMBALANUR,1301004 - M.P.Primary School,1,1,3,50,1,50
28210100203,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,KUMBALANUR,1301308 - M P U P SCHOOL,1,2,3,111,2,56
28210103202,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,KUNTANAHAL,1301312 - M P U P SCHOOL,1,2,3,265,4,66
28210102001,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,LINGALADINNE,1301022 - M.P.Primary School,1,1,3,148,2,74
28210101601,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,MADIRE,1301302 - M.P.U.P.School,1,2,3,133,3,44
28210101301,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,MALLANAHATTI,1301309 - M P U PRIMARY SCHOOL,1,2,3,159,2,80
28210100501,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,MARALI,1301006 - M.P.Primary School,1,1,3,136,2,68
28210101901,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,MYALIGANUR,1301021 - M.P.Primary School,1,1,3,97,1,97
28210100101,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,NADICHAGI,1301001 - M.P.Primary School,1,1,3,295,5,59
28210101701,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,PODALAKUNTA,1301019 - M.P.Primary School,1,1,3,180,2,90
28210103001,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,ROWDUR,1301306 - M.P.U.P.School,1,2,3,284,4,71
28210101501,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,SULAKERI,1301310 - M P U PRIMARY SCHOOL,1,2,3,238,3,79
28210103501,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,THOVI,1301043 - M.P.Primary School,1,1,3,202,3,67
28210103101,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,UPPARAHAL,1301307 - M.P.U.P.School,1,2,3,302,7,43
28210102401,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,URUKUNDA,1301026 - M.P.Primary School,1,1,3,154,3,51
28210102402,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,URUKUNDA,1301027 - M.P.Primary School,1,1,3,123,2,62
28210102404,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,URUKUNDA,1301303 - M.P.U.P.School,1,2,3,272,5,54
28210100801,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,VALLURU,1301009 - M.P.Primary School,1,1,3,120,2,60
28210100802,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,VALLURU,1301010 - M.P.Primary School,1,1,3,162,2,81
28210103401,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,YERIGIRI,1301041 - M.P.Primary School,1,1,3,271,4,68
28210103402,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,YERIGIRI,1301042 - M.P.Primary School,1,1,3,165,2,83
28210103403,Andhra Pradesh                     ,KURNOOL,KOWTHALAM,YERIGIRI,1301605 - Z.P.High School,1,5,3,276,6,46
28212800301,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,AGAVELI,1328004 - M.P.Primary School,1,1,3,148,2,74
28212801501,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,ALAMKONDA,1328032 - M.P.Primary School,1,1,3,108,2,54
28212800902,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,AMAKATHADU,1328304 - M.P.U.P.School,1,2,3,163,3,54
28212801301,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,CHITYALA,1328026 - M.P.Primary School,1,1,3,267,5,53
28212801302,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,CHITYALA,1328039 - M.P.E.SCHOOL,1,1,3,264,5,53
28212801303,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,CHITYALA,1328604 - Z.P.High School,1,5,3,169,2,85
28212801104,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,CHUNCHU YERRAGUDI,1328314 - M P P SCHOOL,1,2,3,129,3,43
28212801001,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,KAMBALAPADU,1328015 - M.P.Primary School,1,1,3,175,4,44
28212801002,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,KAMBALAPADU,1328016 - M.P.Primary School,1,1,3,108,2,54
28212801004,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,KAMBALAPADU,1328018 - M.P.Primary School,1,1,3,107,2,54
28212801006,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,KAMBALAPADU,1328603 - Z.P.High School,1,5,3,383,6,64
28212801405,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,KATARAKONDA,1328605 - Z.P.High School,1,5,3,158,3,53
28212800501,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,KRISHNAGIRI,1328007 - M.P.Primary School,1,1,3,85,2,43
28212800502,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,KRISHNAGIRI,1328008 - M.P.Primary School,1,1,3,122,3,41
28212801201,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,LAKKASAGARAM,1328023 - M.P.Primary School,1,1,3,133,2,67
28212801203,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,LAKKASAGARAM,1328025 - M.P.Primary School,1,1,3,101,2,51
28212800101,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,MANNEGUNTA,1328001 - M.P.Primary School,1,1,3,157,2,79
28212800803,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,THOGARCHEDU,1328303 - M.P.U.P.School,1,2,3,258,5,52
28212800401,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,YERUKALACHERUVU,1328005 - M.P.Primary School,1,1,3,219,5,44
28212800403,Andhra Pradesh                     ,KURNOOL,KRISHNAGIRI,YERUKALACHERUVU,1328601 - Z.P.High School,1,5,3,275,5,55
28210700601,Andhra Pradesh                     ,KURNOOL,KURNOOL,BASAVAPURAM,1307010 - M.P.Primary School,1,1,3,135,3,45
28210702301,Andhra Pradesh                     ,KURNOOL,KURNOOL,DINNEDEVARAPADU,1307048 - M.P.Primary School,1,1,3,247,4,62
28210702306,Andhra Pradesh                     ,KURNOOL,KURNOOL,DINNEDEVARAPADU,1307358 - M.P.U.PRIMARY SCHOOL,1,2,3,283,3,94
28210700701,Andhra Pradesh                     ,KURNOOL,KURNOOL,G.SINGAVARAM,1307012 - M.P.Primary School,1,1,3,96,2,48
28210701808,Andhra Pradesh                     ,KURNOOL,KURNOOL,GARGEYAPURAM,1307609 - Z.P.High School,1,5,3,323,7,46
28210790502,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307029 - Govt.Primary School,2,1,1,63,1,63
28210790503,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307030 - GOVT.Primary School,2,1,1,90,1,90
28210790504,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307059 - Govt.Primary School,2,1,1,367,7,52
28210790506,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307061 - Govt.Primary School,2,1,1,65,1,65
28210790508,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307063 - Govt.Primary School,2,1,1,95,1,95
28210790510,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307065 - Govt.Primary School,2,1,1,44,1,44
28210790518,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307074 - SPL.MPL.COR. ELE. SCHOOL,2,1,3,112,2,56
28210790531,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307087 - SPL.MPLCORP ELE SCHOOL,2,1,3,41,1,41
28210790534,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307090 - MPLCORP. ELE SCHOOL,2,1,3,282,5,56
28210790536,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307092 - MPL.HINDU PRIMARY SCHOOL,2,1,3,86,1,86
28210790540,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307096 - MPLCORP. URDU ELE SCHOOL,2,1,3,179,2,90
28210790541,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307097 - MPLCORP. URDU ELE SCHOOL,2,1,3,108,2,54
28210790543,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307100 - MPLCORP. ELE SCHOOL(URDU),2,1,3,156,1,156
28210790545,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307102 - MPLCORP. URDU PRIMARY SCH,2,1,3,133,2,67
28210790547,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307104 - MPLCORP. URDU BOYS ELE SC,2,1,3,165,2,83
28210790548,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307105 - MPLCORP. URDU ELE SCHOOL,2,1,3,149,3,50
28210790549,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307106 - SPL MPL. URDU ELE SCHOOL,2,1,3,65,1,65
28210790551,Andhra Pradesh                     ,KURNOOL,KURNOOL,KURNOOL (MCORP),1307109 - MPLCORP. ELE SCHOOL(URDU),2,1,3,55,1,55
