tablename,statecode,districtcode,tahsilcode,towncode,areaname,figuretype,hh_number,pop_number,size_1,size_2,size_3,size_4,size_5,size_6,size_7-10,size_11-14,size_15+,size_mean
HH01,28,546,4945,0,Sub-district - Lingapalem,Rural,15582,58146,800,2650,2926,5316,2239,1079,563,9,0,3.7
HH01,28,546,4945,0,Sub-district - Lingapalem,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4946,0,Sub-district - T.Narasapuram,Total,15201,55104,830,2840,3105,5029,2051,861,466,19,0,3.6
HH01,28,546,4946,0,Sub-district - T.Narasapuram,Rural,15201,55104,830,2840,3105,5029,2051,861,466,19,0,3.6
HH01,28,546,4946,0,Sub-district - T.Narasapuram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4947,0,Sub-district - Jeelugu Milli,Total,8404,28397,634,1774,1885,2691,940,330,150,0,0,3.4
HH01,28,546,4947,0,Sub-district - Jeelugu Milli,Rural,8404,28397,634,1774,1885,2691,940,330,150,0,0,3.4
HH01,28,546,4947,0,Sub-district - Jeelugu Milli,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4948,0,Sub-district - Buttayagudem,Total,14453,48940,1075,3135,3569,3955,1757,629,327,6,0,3.4
HH01,28,546,4948,0,Sub-district - Buttayagudem,Rural,14453,48940,1075,3135,3569,3955,1757,629,327,6,0,3.4
HH01,28,546,4948,0,Sub-district - Buttayagudem,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4949,0,Sub-district - Polavaram,Total,13617,44086,1735,2845,2850,4001,1484,428,267,6,1,3.2
HH01,28,546,4949,0,Sub-district - Polavaram,Rural,13617,44086,1735,2845,2850,4001,1484,428,267,6,1,3.2
HH01,28,546,4949,0,Sub-district - Polavaram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4950,0,Sub-district - Tallapudi,Total,15068,52321,1292,2959,2992,4672,2056,719,372,5,1,3.5
HH01,28,546,4950,0,Sub-district - Tallapudi,Rural,15068,52321,1292,2959,2992,4672,2056,719,372,5,1,3.5
HH01,28,546,4950,0,Sub-district - Tallapudi,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4951,0,Sub-district - Gopalapuram,Total,17560,61307,1447,3341,3594,5491,2386,839,457,5,0,3.5
HH01,28,546,4951,0,Sub-district - Gopalapuram,Rural,17560,61307,1447,3341,3594,5491,2386,839,457,5,0,3.5
HH01,28,546,4951,0,Sub-district - Gopalapuram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4952,0,Sub-district - Koyyalagudem,Total,20729,74654,1362,3757,4275,6755,2726,1184,649,20,1,3.6
HH01,28,546,4952,0,Sub-district - Koyyalagudem,Rural,20729,74654,1362,3757,4275,6755,2726,1184,649,20,1,3.6
HH01,28,546,4952,0,Sub-district - Koyyalagudem,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4953,0,Sub-district - Jangareddigudem,Total,29749,107844,1498,5190,6388,10331,3936,1562,821,21,2,3.6
HH01,28,546,4953,0,Sub-district - Jangareddigudem,Rural,29749,107844,1498,5190,6388,10331,3936,1562,821,21,2,3.6
HH01,28,546,4953,0,Sub-district - Jangareddigudem,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4954,0,Sub-district - Kamavarapukota,Total,15680,57350,826,2799,3203,5295,2148,916,474,16,3,3.7
HH01,28,546,4954,0,Sub-district - Kamavarapukota,Rural,15680,57350,826,2799,3203,5295,2148,916,474,16,3,3.7
HH01,28,546,4954,0,Sub-district - Kamavarapukota,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4955,0,Sub-district - Dwarakatirumala,Total,19136,68172,1140,3550,3938,6540,2547,967,442,11,1,3.6
HH01,28,546,4955,0,Sub-district - Dwarakatirumala,Rural,17796,63252,1048,3325,3684,6091,2364,873,400,11,0,3.6
HH01,28,546,4955,0,Sub-district - Dwarakatirumala,Urban,1340,4920,92,225,254,449,183,94,42,0,1,3.7
HH01,28,546,4956,0,Sub-district - Nallajerla,Total,22874,80153,1538,4407,4606,7928,2934,955,491,13,2,3.5
HH01,28,546,4956,0,Sub-district - Nallajerla,Rural,22874,80153,1538,4407,4606,7928,2934,955,491,13,2,3.5
HH01,28,546,4956,0,Sub-district - Nallajerla,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4957,0,Sub-district - Devarapalle,Total,21783,77048,1568,4111,4427,6956,3074,1086,547,11,3,3.5
HH01,28,546,4957,0,Sub-district - Devarapalle,Rural,21783,77048,1568,4111,4427,6956,3074,1086,547,11,3,3.5
HH01,28,546,4957,0,Sub-district - Devarapalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4958,0,Sub-district - Kovvur,Total,30126,107591,2219,5377,5923,9978,4272,1492,834,24,7,3.6
HH01,28,546,4958,0,Sub-district - Kovvur,Rural,19241,68462,1428,3526,3731,6269,2814,962,498,10,3,3.6
HH01,28,546,4958,0,Sub-district - Kovvur,Urban,10885,39129,791,1851,2192,3709,1458,530,336,14,4,3.6
HH01,28,546,4959,0,Sub-district - Chagallu,Total,18568,64716,1544,3392,3736,6149,2503,851,385,7,1,3.5
HH01,28,546,4959,0,Sub-district - Chagallu,Rural,18568,64716,1544,3392,3736,6149,2503,851,385,7,1,3.5
HH01,28,546,4959,0,Sub-district - Chagallu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4960,0,Sub-district - Nidadavole,Total,31553,113135,2384,5494,6091,10491,4518,1646,904,24,1,3.6
HH01,28,546,4960,0,Sub-district - Nidadavole,Rural,19814,70186,1507,3632,3887,6467,2816,987,511,6,1,3.5
HH01,28,546,4960,0,Sub-district - Nidadavole,Urban,11739,42949,877,1862,2204,4024,1702,659,393,18,0,3.7
HH01,28,546,4961,0,Sub-district - Tadepalligudem,Total,52774,187608,3600,9343,10649,18405,7040,2446,1259,26,6,3.6
HH01,28,546,4961,0,Sub-district - Tadepalligudem,Rural,24514,85577,1912,4707,4750,8303,3167,1114,546,14,1,3.5
HH01,28,546,4961,0,Sub-district - Tadepalligudem,Urban,28260,102031,1688,4636,5899,10102,3873,1332,713,12,5,3.6
HH01,28,546,4962,0,Sub-district - Unguturu,Total,23042,80028,1688,4510,4657,7943,2700,1000,532,11,1,3.5
HH01,28,546,4962,0,Sub-district - Unguturu,Rural,23042,80028,1688,4510,4657,7943,2700,1000,532,11,1,3.5
HH01,28,546,4962,0,Sub-district - Unguturu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4963,0,Sub-district - Bhimadole,Total,18167,63941,1369,3432,3501,6191,2369,849,442,13,1,3.5
HH01,28,546,4963,0,Sub-district - Bhimadole,Rural,18167,63941,1369,3432,3501,6191,2369,849,442,13,1,3.5
HH01,28,546,4963,0,Sub-district - Bhimadole,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4964,0,Sub-district - Pedavegi,Total,23620,87396,1349,3979,4523,8016,3403,1526,797,24,3,3.7
HH01,28,546,4964,0,Sub-district - Pedavegi,Rural,23620,87396,1349,3979,4523,8016,3403,1526,797,24,3,3.7
HH01,28,546,4964,0,Sub-district - Pedavegi,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4965,0,Sub-district - Pedapadu,Total,18435,65851,1341,3539,3437,6081,2416,1026,576,15,4,3.6
HH01,28,546,4965,0,Sub-district - Pedapadu,Rural,18435,65851,1341,3539,3437,6081,2416,1026,576,15,4,3.6
HH01,28,546,4965,0,Sub-district - Pedapadu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4966,0,Sub-district - Eluru,Total,82078,306341,4487,12807,16035,28726,12182,4811,2923,93,14,3.7
HH01,28,546,4966,0,Sub-district - Eluru,Rural,18637,67836,1144,3098,3640,6585,2680,956,518,16,0,3.6
HH01,28,546,4966,0,Sub-district - Eluru,Urban,63441,238505,3343,9709,12395,22141,9502,3855,2405,77,14,3.8
HH01,28,546,4967,0,Sub-district - Denduluru,Total,18728,65601,1443,3635,3570,6257,2455,922,442,4,0,3.5
HH01,28,546,4967,0,Sub-district - Denduluru,Rural,18728,65601,1443,3635,3570,6257,2455,922,442,4,0,3.5
HH01,28,546,4967,0,Sub-district - Denduluru,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4968,0,Sub-district - Nidamarru,Total,13632,47461,907,2845,2577,4834,1546,626,283,11,3,3.5
HH01,28,546,4968,0,Sub-district - Nidamarru,Rural,13632,47461,907,2845,2577,4834,1546,626,283,11,3,3.5
HH01,28,546,4968,0,Sub-district - Nidamarru,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4969,0,Sub-district - Pentapadu,Total,20597,70190,1910,4117,3975,6868,2400,879,438,10,0,3.4
HH01,28,546,4969,0,Sub-district - Pentapadu,Rural,20597,70190,1910,4117,3975,6868,2400,879,438,10,0,3.4
HH01,28,546,4969,0,Sub-district - Pentapadu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4970,0,Sub-district - Undrajavaram,Total,20540,72454,1623,3868,3981,6739,2655,1109,556,6,3,3.5
HH01,28,546,4970,0,Sub-district - Undrajavaram,Rural,20540,72454,1623,3868,3981,6739,2655,1109,556,6,3,3.5
HH01,28,546,4970,0,Sub-district - Undrajavaram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4971,0,Sub-district - Peravali,Total,19160,69742,1303,3320,3620,6448,2746,1077,622,22,2,3.6
HH01,28,546,4971,0,Sub-district - Peravali,Rural,19160,69742,1303,3320,3620,6448,2746,1077,622,22,2,3.6
HH01,28,546,4971,0,Sub-district - Peravali,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4972,0,Sub-district - Tanuku,Total,41305,147747,2731,7336,8303,14437,5300,1996,1154,46,2,3.6
HH01,28,546,4972,0,Sub-district - Tanuku,Rural,20440,70496,1650,4024,4092,6908,2467,840,441,17,1,3.4
HH01,28,546,4972,0,Sub-district - Tanuku,Urban,20865,77251,1081,3312,4211,7529,2833,1156,713,29,1,3.7
HH01,28,546,4973,0,Sub-district - Attili,Total,19717,68518,1805,3739,3748,6456,2506,945,498,19,1,3.5
HH01,28,546,4973,0,Sub-district - Attili,Rural,19717,68518,1805,3739,3748,6456,2506,945,498,19,1,3.5
HH01,28,546,4973,0,Sub-district - Attili,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4974,0,Sub-district - Ganapavaram,Total,18560,64584,1633,3547,3643,6047,2249,917,507,16,1,3.5
HH01,28,546,4974,0,Sub-district - Ganapavaram,Rural,18560,64584,1633,3547,3643,6047,2249,917,507,16,1,3.5
HH01,28,546,4974,0,Sub-district - Ganapavaram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4975,0,Sub-district - Akividu,Total,20821,73426,1507,3883,3991,7414,2517,973,524,12,0,3.5
HH01,28,546,4975,0,Sub-district - Akividu,Rural,20821,73426,1507,3883,3991,7414,2517,973,524,12,0,3.5
HH01,28,546,4975,0,Sub-district - Akividu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4976,0,Sub-district - Undi,Total,18722,65778,1579,3678,3610,5923,2324,991,597,16,4,3.5
HH01,28,546,4976,0,Sub-district - Undi,Rural,18722,65778,1579,3678,3610,5923,2324,991,597,16,4,3.5
HH01,28,546,4976,0,Sub-district - Undi,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4977,0,Sub-district - Palacoderu,Total,19129,65794,1704,3810,3615,6425,2262,851,449,10,3,3.4
HH01,28,546,4977,0,Sub-district - Palacoderu,Rural,19129,65794,1704,3810,3615,6425,2262,851,449,10,3,3.4
HH01,28,546,4977,0,Sub-district - Palacoderu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4978,0,Sub-district - Penumantra,Total,16921,59737,1333,3097,3369,5465,2384,840,420,13,0,3.5
HH01,28,546,4978,0,Sub-district - Penumantra,Rural,16921,59737,1333,3097,3369,5465,2384,840,420,13,0,3.5
HH01,28,546,4978,0,Sub-district - Penumantra,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4979,0,Sub-district - Iragavaram,Total,19464,65499,1860,3874,4003,6329,2322,743,324,8,1,3.4
HH01,28,546,4979,0,Sub-district - Iragavaram,Rural,19464,65499,1860,3874,4003,6329,2322,743,324,8,1,3.4
HH01,28,546,4979,0,Sub-district - Iragavaram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4980,0,Sub-district - Penugonda,Total,19055,68566,1467,3137,3644,6508,2765,998,529,7,0,3.6
HH01,28,546,4980,0,Sub-district - Penugonda,Rural,19055,68566,1467,3137,3644,6508,2765,998,529,7,0,3.6
HH01,28,546,4980,0,Sub-district - Penugonda,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4981,0,Sub-district - Achanta,Total,17462,60358,1427,3332,3389,6031,2246,700,330,5,2,3.5
HH01,28,546,4981,0,Sub-district - Achanta,Rural,17462,60358,1427,3332,3389,6031,2246,700,330,5,2,3.5
HH01,28,546,4981,0,Sub-district - Achanta,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4982,0,Sub-district - Poduru,Total,18270,65432,1317,3265,3455,6174,2597,977,472,12,1,3.6
HH01,28,546,4982,0,Sub-district - Poduru,Rural,18270,65432,1317,3265,3455,6174,2597,977,472,12,1,3.6
HH01,28,546,4982,0,Sub-district - Poduru,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4983,0,Sub-district - Veeravasaram,Total,18232,64321,1358,3196,3626,6364,2473,813,395,7,0,3.5
HH01,28,546,4983,0,Sub-district - Veeravasaram,Rural,18232,64321,1358,3196,3626,6364,2473,813,395,7,0,3.5
HH01,28,546,4983,0,Sub-district - Veeravasaram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4984,0,Sub-district - Bhimavaram,Total,61720,223450,3588,10664,12255,22136,8148,3166,1709,47,7,3.6
HH01,28,546,4984,0,Sub-district - Bhimavaram,Rural,22725,79412,1636,4335,4458,8015,2797,1006,460,17,1,3.5
HH01,28,546,4984,0,Sub-district - Bhimavaram,Urban,38995,144038,1952,6329,7797,14121,5351,2160,1249,30,6,3.7
HH01,28,546,4985,0,Sub-district - Kalla,Total,19353,67914,1322,3813,3767,6687,2402,901,447,14,0,3.5
HH01,28,546,4985,0,Sub-district - Kalla,Rural,19353,67914,1322,3813,3767,6687,2402,901,447,14,0,3.5
HH01,28,546,4985,0,Sub-district - Kalla,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4986,0,Sub-district - Mogalthur,Total,20161,71581,1397,3705,3793,7189,2691,889,480,11,6,3.6
HH01,28,546,4986,0,Sub-district - Mogalthur,Rural,20161,71581,1397,3705,3793,7189,2691,889,480,11,6,3.6
HH01,28,546,4986,0,Sub-district - Mogalthur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,546,4987,0,Sub-district - Narasapuram,Total,37195,134706,2537,6075,7145,13112,5498,1823,973,27,5,3.6
HH01,28,546,4987,0,Sub-district - Narasapuram,Rural,21566,77827,1387,3663,4152,7560,3259,1013,516,16,0,3.6
HH01,28,546,4987,0,Sub-district - Narasapuram,Urban,15629,56879,1150,2412,2993,5552,2239,810,457,11,5,3.6
HH01,28,546,4988,0,Sub-district - Palacole,Total,36292,129129,2524,6349,7210,12748,4875,1691,873,22,0,3.6
HH01,28,546,4988,0,Sub-district - Palacole,Rural,14273,48401,1216,2851,2933,4797,1706,529,239,2,0,3.4
HH01,28,546,4988,0,Sub-district - Palacole,Urban,22019,80728,1308,3498,4277,7951,3169,1162,634,20,0,3.7
HH01,28,546,4989,0,Sub-district - Yelamanchili,Total,20394,71519,1483,3708,4127,7042,2732,890,408,4,0,3.5
HH01,28,546,4989,0,Sub-district - Yelamanchili,Rural,20394,71519,1483,3708,4127,7042,2732,890,408,4,0,3.5
HH01,28,546,4989,0,Sub-district - Yelamanchili,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,0,0,District - Krishna,Total,1237428,4425260,88193,224562,240038,421494,166258,62423,33142,1044,274,3.6
HH01,28,547,0,0,District - Krishna,Rural,751846,2634826,62733,145607,141617,244855,98507,38285,19683,481,78,3.5
HH01,28,547,0,0,District - Krishna,Urban,485582,1790434,25460,78955,98421,176639,67751,24138,13459,563,196,3.7
HH01,28,547,4990,0,Sub-district - Vatsavai,Total,17120,61658,1195,3153,3351,5533,2329,973,568,16,2,3.6
HH01,28,547,4990,0,Sub-district - Vatsavai,Rural,17120,61658,1195,3153,3351,5533,2329,973,568,16,2,3.6
HH01,28,547,4990,0,Sub-district - Vatsavai,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,4991,0,Sub-district - Jaggayyapeta,Total,32524,124451,1481,4859,6253,11213,5210,2126,1324,47,11,3.8
HH01,28,547,4991,0,Sub-district - Jaggayyapeta,Rural,18958,72403,834,2897,3606,6503,3087,1246,763,19,3,3.8
HH01,28,547,4991,0,Sub-district - Jaggayyapeta,Urban,13566,52048,647,1962,2647,4710,2123,880,561,28,8,3.8
HH01,28,547,4992,0,Sub-district - Penuganchiprolu,Total,14216,51343,1145,2558,2670,4445,1969,893,521,14,1,3.6
HH01,28,547,4992,0,Sub-district - Penuganchiprolu,Rural,14216,51343,1145,2558,2670,4445,1969,893,521,14,1,3.6
HH01,28,547,4992,0,Sub-district - Penuganchiprolu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,4993,0,Sub-district - Nandigama,Total,24609,91424,1448,4137,4576,8328,3690,1520,873,31,6,3.7
HH01,28,547,4993,0,Sub-district - Nandigama,Rural,24609,91424,1448,4137,4576,8328,3690,1520,873,31,6,3.7
HH01,28,547,4993,0,Sub-district - Nandigama,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,4994,0,Sub-district - Veerullapadu,Total,14109,49044,1091,2849,2755,4547,1896,654,303,14,0,3.5
HH01,28,547,4994,0,Sub-district - Veerullapadu,Rural,14109,49044,1091,2849,2755,4547,1896,654,303,14,0,3.5
HH01,28,547,4994,0,Sub-district - Veerullapadu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,4995,0,Sub-district - Mylavaram,Total,17876,65877,1098,3105,3303,6034,2540,1134,647,12,3,3.7
HH01,28,547,4995,0,Sub-district - Mylavaram,Rural,17876,65877,1098,3105,3303,6034,2540,1134,647,12,3,3.7
HH01,28,547,4995,0,Sub-district - Mylavaram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,4996,0,Sub-district - Gampalagudem,Total,20045,71315,1274,3838,3963,6804,2577,1050,527,10,2,3.6
HH01,28,547,4996,0,Sub-district - Gampalagudem,Rural,20045,71315,1274,3838,3963,6804,2577,1050,527,10,2,3.6
HH01,28,547,4996,0,Sub-district - Gampalagudem,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,4997,0,Sub-district - Tiruvuru,Total,20579,75825,1035,3605,3947,7299,2788,1194,690,20,1,3.7
HH01,28,547,4997,0,Sub-district - Tiruvuru,Rural,15602,57458,777,2801,2950,5473,2127,941,518,14,1,3.7
HH01,28,547,4997,0,Sub-district - Tiruvuru,Urban,4977,18367,258,804,997,1826,661,253,172,6,0,3.7
HH01,28,547,4998,0,Sub-district - A.Konduru,Total,12666,46969,687,2210,2401,4340,1776,815,416,17,4,3.7
HH01,28,547,4998,0,Sub-district - A.Konduru,Rural,12666,46969,687,2210,2401,4340,1776,815,416,17,4,3.7
HH01,28,547,4998,0,Sub-district - A.Konduru,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,4999,0,Sub-district - Reddigudem,Total,12232,45517,641,2111,2303,4226,1676,789,470,14,2,3.7
HH01,28,547,4999,0,Sub-district - Reddigudem,Rural,12232,45517,641,2111,2303,4226,1676,789,470,14,2,3.7
HH01,28,547,4999,0,Sub-district - Reddigudem,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5000,0,Sub-district - Vissannapet,Total,15640,58428,807,2663,2949,5333,2250,1029,588,18,3,3.7
HH01,28,547,5000,0,Sub-district - Vissannapet,Rural,15640,58428,807,2663,2949,5333,2250,1029,588,18,3,3.7
HH01,28,547,5000,0,Sub-district - Vissannapet,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5001,0,Sub-district - Chatrai,Total,14401,53393,751,2575,2719,4809,2087,919,526,15,0,3.7
HH01,28,547,5001,0,Sub-district - Chatrai,Rural,14401,53393,751,2575,2719,4809,2087,919,526,15,0,3.7
HH01,28,547,5001,0,Sub-district - Chatrai,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5002,0,Sub-district - Musunuru,Total,15178,56588,822,2742,2786,4978,2221,980,627,17,5,3.7
HH01,28,547,5002,0,Sub-district - Musunuru,Rural,15178,56588,822,2742,2786,4978,2221,980,627,17,5,3.7
HH01,28,547,5002,0,Sub-district - Musunuru,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5003,0,Sub-district - Nuzvid,Total,32701,120940,1946,5563,6217,11089,4693,1930,1209,46,8,3.7
HH01,28,547,5003,0,Sub-district - Nuzvid,Rural,18979,70733,1050,3242,3564,6379,2765,1206,747,25,1,3.7
HH01,28,547,5003,0,Sub-district - Nuzvid,Urban,13722,50207,896,2321,2653,4710,1928,724,462,21,7,3.7
HH01,28,547,5004,0,Sub-district - Bapulapadu,Total,23992,84124,1868,4714,4642,7916,2994,1166,674,15,3,3.5
HH01,28,547,5004,0,Sub-district - Bapulapadu,Rural,23992,84124,1868,4714,4642,7916,2994,1166,674,15,3,3.5
HH01,28,547,5004,0,Sub-district - Bapulapadu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5005,0,Sub-district - Agiripalle,Total,17024,61608,1092,3306,3058,5691,2250,1042,562,20,3,3.6
HH01,28,547,5005,0,Sub-district - Agiripalle,Rural,17024,61608,1092,3306,3058,5691,2250,1042,562,20,3,3.6
HH01,28,547,5005,0,Sub-district - Agiripalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5006,0,Sub-district - G.Konduru,Total,15637,56612,1002,2845,2962,5246,2186,920,466,9,1,3.6
HH01,28,547,5006,0,Sub-district - G.Konduru,Rural,15637,56612,1002,2845,2962,5246,2186,920,466,9,1,3.6
HH01,28,547,5006,0,Sub-district - G.Konduru,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5007,0,Sub-district - Kanchikacherla,Total,19848,70492,1465,3767,3846,6411,2758,1054,528,16,3,3.6
HH01,28,547,5007,0,Sub-district - Kanchikacherla,Rural,19848,70492,1465,3767,3846,6411,2758,1054,528,16,3,3.6
HH01,28,547,5007,0,Sub-district - Kanchikacherla,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5008,0,Sub-district - Chandarlapadu,Total,16461,59558,1205,3041,3022,5289,2354,971,557,21,1,3.6
HH01,28,547,5008,0,Sub-district - Chandarlapadu,Rural,16461,59558,1205,3041,3022,5289,2354,971,557,21,1,3.6
HH01,28,547,5008,0,Sub-district - Chandarlapadu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5009,0,Sub-district - Ibrahimpatnam,Total,27688,99123,1625,4710,5670,10171,3658,1251,585,16,2,3.6
HH01,28,547,5009,0,Sub-district - Ibrahimpatnam,Rural,8221,28631,642,1532,1608,2858,1063,353,162,3,0,3.5
HH01,28,547,5009,0,Sub-district - Ibrahimpatnam,Urban,19467,70492,983,3178,4062,7313,2595,898,423,13,2,3.6
HH01,28,547,5010,0,Sub-district - Vijayawada (Urban),Total,274290,1011583,13171,44299,56594,100762,38135,13389,7473,358,109,3.7
HH01,28,547,5010,0,Sub-district - Vijayawada (Urban),Rural,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5010,0,Sub-district - Vijayawada (Urban),Urban,274290,1011583,13171,44299,56594,100762,38135,13389,7473,358,109,3.7
HH01,28,547,5011,0,Sub-district - Vijayawada (Rural),Total,37909,143880,1802,6570,7874,13977,5021,1727,866,32,40,3.8
HH01,28,547,5011,0,Sub-district - Vijayawada (Rural),Rural,4166,15009,286,756,790,1389,570,253,121,1,0,3.6
HH01,28,547,5011,0,Sub-district - Vijayawada (Rural),Urban,33743,128871,1516,5814,7084,12588,4451,1474,745,31,40,3.8
HH01,28,547,5012,0,Sub-district - Gannavaram,Total,23218,81709,1819,4573,4380,7584,3001,1207,636,14,4,3.5
HH01,28,547,5012,0,Sub-district - Gannavaram,Rural,23218,81709,1819,4573,4380,7584,3001,1207,636,14,4,3.5
HH01,28,547,5012,0,Sub-district - Gannavaram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5013,0,Sub-district - Unguturu,Total,15794,53719,1651,3296,2913,4784,1938,799,405,7,1,3.4
HH01,28,547,5013,0,Sub-district - Unguturu,Rural,15794,53719,1651,3296,2913,4784,1938,799,405,7,1,3.4
HH01,28,547,5013,0,Sub-district - Unguturu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5014,0,Sub-district - Nandivada,Total,11222,36700,1376,2363,2131,3508,1222,397,223,2,0,3.3
HH01,28,547,5014,0,Sub-district - Nandivada,Rural,11222,36700,1376,2363,2131,3508,1222,397,223,2,0,3.3
HH01,28,547,5014,0,Sub-district - Nandivada,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5015,0,Sub-district - Mandavalli,Total,13860,48297,1298,2651,2450,4584,1823,699,345,9,1,3.5
HH01,28,547,5015,0,Sub-district - Mandavalli,Rural,13860,48297,1298,2651,2450,4584,1823,699,345,9,1,3.5
HH01,28,547,5015,0,Sub-district - Mandavalli,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5016,0,Sub-district - Kaikalur,Total,21633,77431,1498,3882,3992,7670,2978,1036,559,13,5,3.6
HH01,28,547,5016,0,Sub-district - Kaikalur,Rural,21633,77431,1498,3882,3992,7670,2978,1036,559,13,5,3.6
HH01,28,547,5016,0,Sub-district - Kaikalur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5017,0,Sub-district - Kalidindi,Total,19852,70287,1712,3567,3508,6921,2545,1034,552,10,3,3.5
HH01,28,547,5017,0,Sub-district - Kalidindi,Rural,19852,70287,1712,3567,3508,6921,2545,1034,552,10,3,3.5
HH01,28,547,5017,0,Sub-district - Kalidindi,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5018,0,Sub-district - Kruthivennu,Total,13816,48615,1152,2479,2626,4740,1853,599,355,12,0,3.5
HH01,28,547,5018,0,Sub-district - Kruthivennu,Rural,13816,48615,1152,2479,2626,4740,1853,599,355,12,0,3.5
HH01,28,547,5018,0,Sub-district - Kruthivennu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5019,0,Sub-district - Bantumilli,Total,13306,46177,1158,2525,2464,4432,1882,598,245,1,1,3.5
HH01,28,547,5019,0,Sub-district - Bantumilli,Rural,13306,46177,1158,2525,2464,4432,1882,598,245,1,1,3.5
HH01,28,547,5019,0,Sub-district - Bantumilli,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,547,5020,0,Sub-district - Mudinepalle,Total,18692,63962,1945,3575,3370,6159,2358,877,400,8,0,3.4
HH01,28,547,5020,0,Sub-district - Mudinepalle,Rural,18692,63962,1945,3575,3370,6159,2358,877,400,8,0,3.4
